"","X","X30","X50","X60","X90","X160","C..all.","RL","RM","AlleyGrvl","Alleynan","IR1","IR2","Reg","Bnk","HLS","CulDSac","BrDale","BrkSide","Edwards","IDOTRR","MeadowV","NAmes","NoRidge","NridgHt","OldTown","Sawyer","Somerst","StoneBr","Timber","Condition1Artery","Condition1Feedr","Condition1Norm","X1Fam","Duplex","Gable","Hip","CompShg","WdShngl","Exterior2ndCmentBd","Exterior2ndMetalSd","Exterior2ndVinylSd","Exterior2ndWd.Sdng","BrkFace","None","Stone","FuseA","FuseF","SBrkr","Attchd","BuiltIn","Detchd","N","Y","WD","Abnorml","Normal","Partial","LotFrontage","LotArea","OverallQual","YearBuilt","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X2ndFlrSF","BsmtFullBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","ExterQual","BsmtQual","BsmtCond","BsmtExposure","HeatingQC","KitchenQual","GarageQual","PoolQC","BsmtFinType1","CentralAir","Functional","GarageFinish","Fence"
"811",810,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,93,9.41735454136051,7,1978,7.19218205871325,5.30826769740121,7.33302301438648,0,1,3,0.693147180559945,7,1,2,0,0,0,0,1.38629436111989,1.6094379124341,1.38629436111989,2,3,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"812",811,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,61,9.33609157728174,7,1979,6.63200177739563,3.13549421592915,6.66057514983969,6.74051935960622,1,4,0.693147180559945,9,1,2,5.26269018890489,4.29045944114839,0,0,1.38629436111989,1.6094379124341,1.38629436111989,2,3,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,3,0
"813",812,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,79,9.38016753118845,6,1984,6.66185474054531,5.92157841964382,7.05098944706805,0,0,3,0.693147180559945,6,0,2,5.32300997913841,4.64439089914137,0,0,1.38629436111989,1.6094379124341,1.38629436111989,2,3,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,3,1.38629436111989
"814",813,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.24965723435313,6,1979,6.80682936039218,5.87773578177964,7.13886699994552,0,1,2,0.693147180559945,5,1,2,5.48479693349065,4.95582705760126,0,0,1.38629436111989,1.6094379124341,1.38629436111989,2,5,3,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"815",814,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,128,9.47285847076441,6,1971,6.20050917404269,6.92067150424868,7.39387829010776,0,0,2,0.693147180559945,6,1,2,0,0,5.52146091786225,0,1.38629436111989,1.38629436111989,1.38629436111989,3,3,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,0
"816",815,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,64,9.10409057213347,7,1976,6.4377516497364,0,7.11395610956603,0,0,3,0.693147180559945,5,1,2,6.01126717440416,3.61091791264422,0,0,1.38629436111989,1.6094379124341,1.38629436111989,4,3,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"817",816,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,8.98732181285012,6,1974,6.83733281468559,0,6.98933526597456,6.67708346124714,1,4,0.693147180559945,8,1,2,0,4.57471097850338,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,0
"818",817,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,63,9.15461622320382,5,1970,6.34035930372775,5.88610403145016,6.83087423464618,0,1,3,0.693147180559945,7,0,2,5.53338948872752,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,5,0.693147180559945,1.94591014905531,1,1.09861228866811
"819",818,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,66,8.97727273946428,5,1970,4.40671924726425,5.37063802812766,6.81892406527552,0,0,3,0.693147180559945,5,0,1,4.79579054559674,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,5,5,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"820",819,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.75266466280154,4,1961,5.75257263882563,6.39859493453521,6.81892406527552,0,0,2,0.693147180559945,4,0,1,4.94875989037817,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,5,3,1.09861228866811,0,5,0.693147180559945,2.19722457733622,1,1.09861228866811
"821",820,0,0,0,0,0,0,0,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,33,8.3221510702129,6,2001,0,7.19893124068817,7.19893124068817,0,0,2,0.693147180559945,5,1,2,4.91998092582813,4.23410650459726,0,0,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"822",821,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,26,9.30054663986233,6,1997,6.83625927727707,6.16541785423142,7.24850407237061,0,1,2,0.693147180559945,5,1,2,0,4.23410650459726,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"823",822,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,21,7.69893619981345,6,1973,5.74620319054015,5.36597601502185,6.26530121273771,6.34212141872115,0,3,0.693147180559945,6,0,1,4.97673374242057,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,0
"824",823,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,21,7.62997570702779,6,1973,0,6.51174532964473,6.51174532964473,6.30444880242198,0,4,0.693147180559945,7,0,1,0,3.36729582998647,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,5,5,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"825",824,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,24,7.74283595543075,7,1978,6.45047042214418,6.04973345523196,6.96790920180188,0,0,2,0.693147180559945,4,0,1,4.69134788222914,3.49650756146648,0,0,1.38629436111989,1.6094379124341,1.38629436111989,2,3,3,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,0
"826",825,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,65,8.8750074860484,5,1966,6.5875500148248,5.57594910314632,6.89669433162271,0,1,3,0.693147180559945,5,0,1,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,4,0.693147180559945,2.19722457733622,1,0
"827",826,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,96,9.43108103867408,9,2006,7.04925484125584,6.46146817635372,7.49052940206071,0,1,3,0.693147180559945,7,1,3,5.23110861685459,3.61091791264422,0,0,1.79175946922805,1.79175946922805,1.38629436111989,4,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"828",827,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,91,9.37805577638077,8,2006,0,7.43543801981455,7.43543801981455,0,0,3,0.693147180559945,7,1,3,0,4.72738781871234,0,0,1.6094379124341,1.79175946922805,1.38629436111989,3,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"829",828,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,110,9.57038961655386,8,2007,7.32580750259577,6.3818160174061,7.65396918047877,0,1,2,0.693147180559945,7,1,3,4.87519732320115,4.96284463025991,0,0,1.6094379124341,1.6094379124341,1.38629436111989,4,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"830",829,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,107,9.52090854821467,9,2007,7.17395831975679,6.44730586254121,7.56786260546388,6.57088296233958,1,3,0.693147180559945,8,1,3,5.59471137960184,4.07753744390572,0,0,1.79175946922805,1.79175946922805,1.38629436111989,4,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"831",830,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,110,9.50606501607115,8,2006,0,7.01121398735037,7.01121398735037,7.24636808010246,0,4,0.693147180559945,11,1,3,4.79579054559674,3.68887945411394,0,0,1.6094379124341,1.79175946922805,1.38629436111989,2,5,5,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"832",831,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,105,9.64419855458556,10,2005,7.26612877955645,6.33682573114644,7.59839932932396,0,1,2,0.693147180559945,7,2,3,5.24174701505964,4.18965474202643,0,5.17048399503815,1.79175946922805,1.79175946922805,1.38629436111989,4,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"833",832,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,107,9.53906841386396,9,2007,7.50273821075485,6.60800062529609,7.84502441724148,0,1,3,0.693147180559945,8,2,3,4.87519732320115,3.36729582998647,0,0,1.79175946922805,1.79175946922805,1.38629436111989,4,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"834",833,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,118,9.52186103390781,9,2005,0,7.44132038971762,7.44132038971762,6.94408720822953,0,4,0.693147180559945,9,1,3,5.64544689764324,4.02535169073515,0,0,1.6094379124341,1.79175946922805,1.38629436111989,4,5,5,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"835",834,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,59,9.75091895389152,10,2007,7.42952084278646,6.45676965557216,7.74975340627444,0,2,2,0.693147180559945,7,1,3,5.26269018890489,3.43398720448515,0,0,1.79175946922805,1.79175946922805,1.38629436111989,3,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"836",835,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0.693147180559945,134,9.72076591572083,8,2007,0,7.36707705988101,7.36707705988101,6.34738920965601,0,3,0.693147180559945,7,1,2,0,5.91079664404053,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"837",836,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,82,9.18091156128537,8,2007,6.65801104587075,4.94875989037817,6.82328612235569,7.04141166379481,1,3,0.693147180559945,8,2,3,5.15329159449778,4.65396035015752,0,0,1.79175946922805,1.79175946922805,1.38629436111989,4,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"838",837,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,94,9.51900085081316,9,2006,0,7.49720722320332,7.49720722320332,0,0,3,0.693147180559945,7,1,3,5.06890420222023,4.66343909411207,0,0,1.79175946922805,1.79175946922805,1.38629436111989,4,5,5,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"839",838,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,99,9.47807480661827,8,2004,0,7.44249272279444,7.44249272279444,7.12205988162914,0,5,0.693147180559945,11,1,3,5.27299955856375,3.93182563272433,0,0,1.6094379124341,1.6094379124341,1.38629436111989,3,5,5,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"840",839,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,110,9.56647517006241,8,2003,6.84481547920826,5.94017125272043,7.18387071506245,7.06390396147207,1,3,0.693147180559945,7,1,3,5.26269018890489,5.43372200355424,0,0,1.6094379124341,1.79175946922805,1.38629436111989,3,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"841",840,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,9.43898874392484,8,2007,6.50727771238501,5.4249500174814,6.79794041297493,6.82871207164168,1,3,0.693147180559945,8,1,3,5.28320372873799,4.65396035015752,0,0,1.6094379124341,1.79175946922805,1.38629436111989,3,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"842",841,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,70,9.20301359658972,7,2005,7.07242190053737,6.07993319509559,7.38709023565676,0,1,3,0.693147180559945,7,0,3,4.61512051684126,3.66356164612965,0,0,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"843",842,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,71,9.1329192250076,8,2005,4.78749174278205,7.37963215260955,7.45124168498768,0,1,3,0.693147180559945,7,0,2,5.12989871492307,3.3322045101752,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"844",843,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0.693147180559945,92,9.28107838648152,8,2006,0,7.1693500166706,7.1693500166706,6.27476202124194,0,3,0.693147180559945,7,0,3,0,3.71357206670431,0,0,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"845",844,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,34,8.26924452118306,6,2005,6.76503897678054,6.07993319509559,7.17242457712485,0,1,1,0.693147180559945,5,1,2,4.70953020131233,3.93182563272433,0,0,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"846",845,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,34,8.26975694753298,6,2005,6.93828448401696,5.60947179518496,7.17242457712485,0,1,1,0.693147180559945,5,1,2,4.70953020131233,3.93182563272433,0,0,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"847",846,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,41,8.74671634969449,6,2005,6.63725803128446,6.39859493453521,7.21744343169653,0,1,2,0.693147180559945,6,1,2,5.26269018890489,3.36729582998647,0,0,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,2,0
"848",847,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,34,8.43185314424922,8,2006,3.2188758248682,7.33367639565768,7.34923082461333,0,0,2,0.693147180559945,6,1,2,5.05624580534831,4.30406509320417,0,0,1.6094379124341,1.6094379124341,1.6094379124341,3,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"849",848,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,48,8.96724918285228,9,2005,6.74405918631135,6.59304453414244,7.36391350140582,0,1,2,0.693147180559945,6,1,2,5.31811999384422,3.68887945411394,0,0,1.79175946922805,1.79175946922805,1.38629436111989,2,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
